project_id	experiment_id	sample_id	run_id	data_id	security	fileName	url	MD5
OEP001340	OEX011788	OES065755	OER100189	OED261002	Public	77_FDME20H101919-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261002	13610e00de197878c96e2c51ecb85d81
OEP001340	OEX011788	OES065755	OER100189	OED261003	Public	77_FDME20H101919-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261003	1a2b67d8e3d99843bae955b0fa666687
OEP001340	OEX011788	OES065757	OER100191	OED261016	Public	80_FDSW202414492-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261016	88b1095e1eb9801e8606d86b22b5bb67
OEP001340	OEX011788	OES065757	OER100191	OED261031	Public	80_FDSW202414492-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261031	19e22145c6913ebabf0b464ab43f6f07
OEP001340	OEX011788	OES065758	OER100192	OED261019	Public	81_FDME202475866-2a_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261019	fb625e6c0c3ca4014c3157e865cbbfaf
OEP001340	OEX011788	OES065758	OER100192	OED261025	Public	81_FDME202475866-2a_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261025	9aaf683890b2b9875bb880598e30a2bc
OEP001340	OEX011788	OES065759	OER100193	OED261021	Public	82_FDSW202414494-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261021	2e54189e5ce1a75e32bab6111b308f79
OEP001340	OEX011788	OES065759	OER100193	OED261034	Public	82_FDSW202414494-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261034	06b51dd9946e63eab8ded48a6eb1ce6f
OEP001340	OEX011788	OES065760	OER100194	OED261015	Public	83_FDSW202442343-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261015	895a19abd8c4d9a19f9cc78651d462cc
OEP001340	OEX011788	OES065760	OER100194	OED261018	Public	83_FDSW202442343-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261018	1610dfa1275d50f0aec43c7541ce761f
OEP001340	OEX011788	OES065761	OER100195	OED261022	Public	84_FDME20H101921-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261022	74f6abcffcc221ec1feab76efa9c37e8
OEP001340	OEX011788	OES065761	OER100195	OED261024	Public	84_FDME20H101921-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261024	56a13d2df81f834fbbc071fd1e59bcd7
OEP001340	OEX011788	OES065762	OER100196	OED261028	Public	85_FDSW202414497-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261028	36f5dd1d87b5baaadadf4105a2d04e5c
OEP001340	OEX011788	OES065762	OER100196	OED261033	Public	85_FDSW202414497-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261033	20fb7e620fbb3fd74d310ebc206934d4
OEP001340	OEX011788	OES065763	OER100197	OED261023	Public	86_FDSW202414498-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261023	413eb3065312bcf0c228adc8ae7417ae
OEP001340	OEX011788	OES065763	OER100197	OED261027	Public	86_FDSW202414498-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261027	113e8bbbde9a143c85e7c44b626b13e4
OEP001340	OEX011789	OES065765	OER100199	OED261038	Public	90_FDSW202414502-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261038	50327adf9437dab53cc0dfa084c8d36c
OEP001340	OEX011789	OES065765	OER100199	OED261039	Public	90_FDSW202414502-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261039	a724e4acfa60fcacc93fc6ac2ae4f4a3
OEP001340	OEX011789	OES065766	OER100200	OED261032	Public	92_FDSW202414504-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261032	1be4444c8149ce86e2d5a99aaa1ac274
OEP001340	OEX011789	OES065766	OER100200	OED261042	Public	92_FDSW202414504-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261042	ff9fdf5c6db9134a8091c111799bdc50
OEP001340	OEX011789	OES065767	OER100201	OED261030	Public	93_FDSW202414505-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261030	0c4aadd6d9b03dc5cc322dd006eb20d9
OEP001340	OEX011789	OES065767	OER100201	OED261041	Public	93_FDSW202414505-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261041	fd56b3b2ce6b11be2eeee8b887d6d2f4
OEP001340	OEX011789	OES065768	OER100202	OED261036	Public	94_FDSW202414506-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261036	4e65f20daf97eaa6c373f841bd924f69
OEP001340	OEX011789	OES065768	OER100202	OED261044	Public	94_FDSW202414506-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261044	911f4d99168797bf119e89740cdb7d22
OEP001340	OEX011789	OES065769	OER100203	OED261037	Public	95_FDSW202414507-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261037	5eb736e56d06967b3f6b6437e737ae00
OEP001340	OEX011789	OES065769	OER100203	OED261043	Public	95_FDSW202414507-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261043	5d401b631411fb572d96f2494593d7b4
OEP001340	OEX011789	OES065770	OER100204	OED261045	Public	96_FDSW202414508-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261045	89079a2339c38b85f8cff99ae986ba07
OEP001340	OEX011789	OES065770	OER100204	OED261056	Public	96_FDSW202414508-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261056	e480a370774a19104762afb43274f10a
OEP001340	OEX011789	OES065771	OER100205	OED261046	Public	97_FDSW202414509-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261046	2b8438c44a64c1d0a6cafd137f21bf06
OEP001340	OEX011789	OES065771	OER100205	OED261048	Public	97_FDSW202414509-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261048	8af41f1c696193d71add9b61887039ed
OEP001340	OEX011789	OES065772	OER100206	OED261047	Public	98_FDSW202414510-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261047	0a0978ce3a5c1afccf8d98d495c1cf98
OEP001340	OEX011789	OES065772	OER100206	OED261053	Public	98_FDSW202414510-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261053	c37c577464580606d7cdd45f533af010
OEP001340	OEX011789	OES065773	OER100207	OED261049	Public	99_FDSW202414511-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED261049	c4f0fdcf530f33a805446a47afc89ee3
OEP001340	OEX011789	OES065773	OER100207	OED261051	Public	99_FDSW202414511-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED261051	d7fd5104d7e79684232ad3d84857a084
OEP001340	OEX011789	OES065774	OER100208	OED260711	Public	101_FDSW202414513-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260711	3b9a7f1f1a9b0cbc1cf80347c8590e1a
OEP001340	OEX011789	OES065774	OER100208	OED260715	Public	101_FDSW202414513-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260715	aa3074c919aa04ff782e5cbcab40cf7c
OEP001340	OEX011789	OES065775	OER100209	OED260705	Public	102_FDSW202414514-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260705	70c599341a48799b7c572dcb62ab1356
OEP001340	OEX011789	OES065775	OER100209	OED260707	Public	102_FDSW202414514-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260707	a6b183ba9968b200fa300db70911da9b
OEP001340	OEX011789	OES065776	OER100210	OED260706	Public	103_FDSW202414515-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260706	5fe1682551c345841503a00667a02972
OEP001340	OEX011789	OES065776	OER100210	OED260708	Public	103_FDSW202414515-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260708	ceaad52f8c56ffaa89b0e5f8d6e08685
OEP001340	OEX011789	OES065777	OER100211	OED260714	Public	104_FDSW202414516-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260714	e1079eae090effe6a63392a3b41f4e4c
OEP001340	OEX011789	OES065777	OER100211	OED260716	Public	104_FDSW202414516-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260716	58a996c5ef1adcb4550575d347aae2a7
OEP001340	OEX011789	OES065778	OER100212	OED260709	Public	105_FDSW202414517-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260709	e4c6ae124d51381bc10a227622f86785
OEP001340	OEX011789	OES065778	OER100212	OED260710	Public	105_FDSW202414517-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260710	ec44778bd0fbad4573054bdc2cfbaff6
OEP001340	OEX011789	OES065779	OER100213	OED260712	Public	106_FDSW202414518-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260712	cef82f994446df02f038c477e5d86428
OEP001340	OEX011789	OES065779	OER100213	OED260717	Public	106_FDSW202414518-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260717	10a644034dde1b3687a0e38dcc5da4ba
OEP001340	OEX011789	OES065780	OER100214	OED260713	Public	107_FDSW202414519-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260713	6dfc9ebe992c49ae15734afa610b88a5
OEP001340	OEX011789	OES065780	OER100214	OED260721	Public	107_FDSW202414519-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260721	2d55e67c20b1ee4469b6a906540f6bff
OEP001340	OEX011789	OES065781	OER100215	OED260718	Public	108_FDSW202414520-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260718	6357b43455e471fe82eb060f7cb88795
OEP001340	OEX011789	OES065781	OER100215	OED260722	Public	108_FDSW202414520-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260722	0d4f195b445e038be53d906aa6e07dc8
OEP001340	OEX011789	OES065782	OER100216	OED260719	Public	109_FDSW202414521-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260719	171ad93553cec3a85630902f69082c71
OEP001340	OEX011789	OES065782	OER100216	OED260727	Public	109_FDSW202414521-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260727	c3ad34c556c183cc769a142dd6421e30
OEP001340	OEX011789	OES065783	OER100217	OED260720	Public	111_FDSW202414523-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260720	af13dec14da7c6464487de99f59aa425
OEP001340	OEX011789	OES065783	OER100217	OED260725	Public	111_FDSW202414523-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260725	6a3883166a3680864dec74703ee063ea
OEP001340	OEX011789	OES065784	OER100218	OED260723	Public	112_FDSW202414524-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260723	4ca7ac9437a9684cbc090fde84e199eb
OEP001340	OEX011789	OES065784	OER100218	OED260730	Public	112_FDSW202414524-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260730	1f4cda1b5b8b045edac2b05b3525cfdc
OEP001340	OEX011789	OES065785	OER100219	OED260729	Public	113_FDSW202414525-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260729	fe17fc111d7a34dc5f7a5a85fd2136e9
OEP001340	OEX011789	OES065785	OER100219	OED260732	Public	113_FDSW202414525-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260732	e3295990f0a53f54cf6aad21d20bfe56
OEP001340	OEX011789	OES065786	OER100220	OED260734	Public	114_FDSW202414526-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260734	2e6b091b28c585af9fb07b8f83bc8539
OEP001340	OEX011789	OES065786	OER100220	OED260737	Public	114_FDSW202414526-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260737	577c0559a8f8d7406e07b35dbae3387e
OEP001340	OEX011789	OES065787	OER100221	OED260728	Public	115_FDSW202414527-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260728	21b7fe889399067d7ba56bce5a18e9af
OEP001340	OEX011789	OES065787	OER100221	OED260738	Public	115_FDSW202414527-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260738	3069a965fe3585c45b28c2f6d5fdcbe9
OEP001340	OEX011789	OES065788	OER100222	OED260735	Public	116_FDSW202414528-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260735	07d86bea210d389e11f5bf45245174e6
OEP001340	OEX011789	OES065788	OER100222	OED260739	Public	116_FDSW202414528-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260739	1d6c06613d183d3184d9429ff737fe67
OEP001340	OEX011789	OES065789	OER100223	OED260731	Public	117_FDSW202414529-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260731	f630542bb21bb3f0fb305c4607006fd3
OEP001340	OEX011789	OES065789	OER100223	OED260733	Public	117_FDSW202414529-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260733	89d35a4f41d1440c8cd3bcfe50153fde
OEP001340	OEX011789	OES065790	OER100224	OED260736	Public	118_FDSW202414530-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260736	87194a667b782cfe4e7e515483393aac
OEP001340	OEX011789	OES065790	OER100224	OED260740	Public	118_FDSW202414530-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260740	7c7efaf3582d2b7ca58a94d506a005bc
OEP001340	OEX011789	OES065791	OER100225	OED260741	Public	119_FDSW202414531-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260741	1af05d1089df6f85658571670efb8026
OEP001340	OEX011789	OES065791	OER100225	OED260742	Public	119_FDSW202414531-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260742	e890aab74184afce0667c65fd942b7a1
OEP001340	OEX011789	OES065792	OER100226	OED260744	Public	120_FDSW202414532-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260744	1cfe59379ab92c45b29894a42b0a61c4
OEP001340	OEX011789	OES065792	OER100226	OED260747	Public	120_FDSW202414532-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260747	3c1421d82d4627b93d7c99aa25692a28
OEP001340	OEX011789	OES065793	OER100227	OED260745	Public	121_FDSW202414533-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260745	21c662bc5e5e4592f4eef323b12ee803
OEP001340	OEX011789	OES065793	OER100227	OED260746	Public	121_FDSW202414533-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260746	117941f2cd5602b51cc2bb20616ecf80
OEP001340	OEX011789	OES065794	OER100228	OED260748	Public	123_FDSW202414535-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260748	8dda66b52225104e47c2b4eb94afdc5f
OEP001340	OEX011789	OES065794	OER100228	OED260753	Public	123_FDSW202414535-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260753	ff12549db2d5111e96647099a27f10cc
OEP001340	OEX011789	OES065795	OER100229	OED260751	Public	124_FDSW202414536-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260751	ff70e88154747785f2057c89368fd628
OEP001340	OEX011789	OES065795	OER100229	OED260752	Public	124_FDSW202414536-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260752	f23dc4f81d6b529f8f2f527d0766b6b7
OEP001340	OEX011789	OES065796	OER100230	OED260750	Public	125_FDSW202414537-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260750	9caa324192cdb2d844408bb55ad15536
OEP001340	OEX011789	OES065796	OER100230	OED260755	Public	125_FDSW202414537-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260755	b46281343f06aae8c8b32bd1415fab7c
OEP001340	OEX011789	OES065797	OER100231	OED260754	Public	126_FDSW202414538-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260754	333c6f8f3cd114a8badf605e2b2c79c5
OEP001340	OEX011789	OES065797	OER100231	OED260757	Public	126_FDSW202414538-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260757	f40a590d9bafab0a41ec659f621820e1
OEP001340	OEX011789	OES065798	OER100232	OED260758	Public	127_FDSW202414539-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260758	85557dd54d8c018d83b202369f8baaba
OEP001340	OEX011789	OES065798	OER100232	OED260760	Public	127_FDSW202414539-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260760	bf4d2b256ff8c390a7fb47dd41891db2
OEP001340	OEX011789	OES065799	OER100233	OED260756	Public	128_FDSW202414540-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260756	477bff4585d10c820dfdee726da235dd
OEP001340	OEX011789	OES065799	OER100233	OED260759	Public	128_FDSW202414540-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260759	a35a61caecd3b5817031027c29ffeb6f
OEP001340	OEX011789	OES065800	OER100234	OED260765	Public	129_FDSW202414541-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260765	fcced5e8f7a55dab86adfb5486adfab3
OEP001340	OEX011789	OES065800	OER100234	OED260767	Public	129_FDSW202414541-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260767	a056b09842e560449f793290fee12723
OEP001340	OEX011789	OES065801	OER100235	OED260764	Public	130_FDSW202414542-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260764	da5f8be6e549397537c696a242aec5fb
OEP001340	OEX011789	OES065801	OER100235	OED260766	Public	130_FDSW202414542-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260766	acc579bc32e63a9832c940ad9871b4de
OEP001340	OEX011789	OES065802	OER100236	OED260763	Public	131_FDSW202414543-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260763	a5225aeb5b9c5534aa10f4a8820a35ec
OEP001340	OEX011789	OES065802	OER100236	OED260768	Public	131_FDSW202414543-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260768	601110f04c6f4744a529b1ad1e5cb6c2
OEP001340	OEX011789	OES065803	OER100237	OED260769	Public	132_FDSW202414544-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260769	d62bc3183636c9e9a8836ea177ca2906
OEP001340	OEX011789	OES065803	OER100237	OED260772	Public	132_FDSW202414544-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260772	1742227a13c821e9db0fa17da5088071
OEP001340	OEX011789	OES065804	OER100238	OED260770	Public	133_FDSW202414545-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260770	893a5eeca351540e998d67f00a64fb1d
OEP001340	OEX011789	OES065804	OER100238	OED260776	Public	133_FDSW202414545-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260776	0580328a1ad39e41c09650a3ac62bb3b
OEP001340	OEX011789	OES065805	OER100239	OED260771	Public	134_FDSW202414546-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260771	1fcc2f5d4ce0adaa25c0bd72a612ec46
OEP001340	OEX011789	OES065805	OER100239	OED260773	Public	134_FDSW202414546-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260773	6522fb460c995b47152e949cd1823057
OEP001340	OEX011789	OES065806	OER100240	OED260774	Public	135_FDSW202414547-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260774	b0d06ed79317ad2d85df16254a64c35d
OEP001340	OEX011789	OES065806	OER100240	OED260782	Public	135_FDSW202414547-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260782	2bf2235c8776554cf9da21bc6bfb227b
OEP001340	OEX011789	OES065807	OER100241	OED260777	Public	136_FDSW202414548-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260777	5d25a391206438d7e2e88fdc57cfc472
OEP001340	OEX011789	OES065807	OER100241	OED260778	Public	136_FDSW202414548-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260778	00b83f853d7bf510660938ecaa17755e
OEP001340	OEX011789	OES065808	OER100242	OED260775	Public	137_FDSW202414549-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260775	060cabe9f70db838a7561f828368bda2
OEP001340	OEX011789	OES065808	OER100242	OED260779	Public	137_FDSW202414549-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260779	0a3e353a15e96efbd3c6dc94334c758e
OEP001340	OEX011789	OES065809	OER100243	OED260781	Public	138_FDSW202414550-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260781	453a2dc9c3bade0d87f65a92bd8a40ad
OEP001340	OEX011789	OES065809	OER100243	OED260785	Public	138_FDSW202414550-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260785	fd37c0d7e851c057fdd600f700379005
OEP001340	OEX011789	OES065810	OER100244	OED260789	Public	139_FDSW202414551-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260789	c472ec723e019cc6eacb51c6d07bdb7a
OEP001340	OEX011789	OES065810	OER100244	OED260792	Public	139_FDSW202414551-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260792	3cb4e65e155f38d47c8c60457eb1c712
OEP001340	OEX011789	OES065811	OER100245	OED260780	Public	140_FDSW202414552-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260780	fbbadbf449d17a8e2b0e6b0e999b6e9b
OEP001340	OEX011789	OES065811	OER100245	OED260788	Public	140_FDSW202414552-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260788	059b7b6a6c680ef6c4b9d453bd4bef7f
OEP001340	OEX011789	OES065812	OER100246	OED260787	Public	141_FDSW202414553-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260787	c426f97cce9aa7f5ff6593c9cae4066c
OEP001340	OEX011789	OES065812	OER100246	OED260790	Public	141_FDSW202414553-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260790	8fd95f975f0dc0e585efe535325ddcde
OEP001340	OEX011789	OES065813	OER100247	OED260784	Public	142_FDSW202414554-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260784	0f535ca5a13a881fe8aebff83a9c7860
OEP001340	OEX011789	OES065813	OER100247	OED260791	Public	142_FDSW202414554-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260791	11ce1476581ac079c63214d899f1218a
OEP001340	OEX011789	OES065814	OER100248	OED260793	Public	143_FDSW202414555-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260793	4102e636880b3746c2216c9227b6c6b8
OEP001340	OEX011789	OES065814	OER100248	OED260797	Public	143_FDSW202414555-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260797	6362de70fcb5a03770af3ba7b8624fb5
OEP001340	OEX011789	OES065815	OER100249	OED260794	Public	144_FDSW202414556-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260794	f5d8f01b9bc08e89430d0d8e95bb204b
OEP001340	OEX011789	OES065815	OER100249	OED260795	Public	144_FDSW202414556-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260795	bd9568d9c719a758bb6dab51840c5b29
OEP001340	OEX011789	OES065816	OER100250	OED260796	Public	145_FDSW202414557-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260796	293293d9eca783f19f82fa5a6fbf1491
OEP001340	OEX011789	OES065816	OER100250	OED260798	Public	145_FDSW202414557-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260798	ddfbd941196a87a5634031cc2b3a1947
OEP001340	OEX011789	OES065817	OER100251	OED260801	Public	146_FDSW202414558-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260801	eaa285ca3e4a8d602d41ed447c3eb223
OEP001340	OEX011789	OES065817	OER100251	OED260817	Public	146_FDSW202414558-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260817	81e7b6fa079e8923e03540376117574d
OEP001340	OEX011789	OES065818	OER100252	OED260800	Public	147_FDSW202414559-2r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260800	f78aa3ed9be34584047845224164d74d
OEP001340	OEX011789	OES065818	OER100252	OED260804	Public	147_FDSW202414559-2r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260804	46bfd3969444f570c574f7f1cecae2df
OEP001340	OEX011789	OES065819	OER100253	OED260799	Public	148_FDSW202414560-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260799	e54f5cf4035fe986be9fe0f71deec299
OEP001340	OEX011789	OES065819	OER100253	OED260820	Public	148_FDSW202414560-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260820	08b596afb4b6e8293917c4f15d2a7bd2
OEP001340	OEX011789	OES065820	OER100254	OED260802	Public	149_FDSW202414561-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260802	6e354dc08e2f955e37772019ae2ea3f6
OEP001340	OEX011789	OES065820	OER100254	OED260808	Public	149_FDSW202414561-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260808	b9195ea5e9224b349385968b57dc651f
OEP001340	OEX011789	OES065821	OER100255	OED260805	Public	150_FDSW202414562-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260805	1f3d926a458a007d455ed14709181c2d
OEP001340	OEX011789	OES065821	OER100255	OED260834	Public	150_FDSW202414562-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260834	9171ab973aa3af841084b307826f394e
OEP001340	OEX011789	OES065822	OER100256	OED260807	Public	151_FDSW202414563-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260807	95fe70a4799f24e840e788e71b2a9bcf
OEP001340	OEX011789	OES065822	OER100256	OED260809	Public	151_FDSW202414563-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260809	8cb690bc7ea3a1fad4b8e5eb799c2e47
OEP001340	OEX011789	OES065823	OER100257	OED260803	Public	152_FDSW202414564-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260803	0170a2907ac0fcda02192a18de1a3d2c
OEP001340	OEX011789	OES065823	OER100257	OED260815	Public	152_FDSW202414564-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260815	ea12164ec870119e2a2368d69d64af25
OEP001340	OEX011789	OES065824	OER100258	OED260806	Public	153_FDSW202414565-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260806	4f2c9c5aa4007dc5ea82f1aab428da09
OEP001340	OEX011789	OES065824	OER100258	OED260838	Public	153_FDSW202414565-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260838	90fe201f3a2a7acbe36728f9d84a7632
OEP001340	OEX011789	OES065825	OER100259	OED260810	Public	154_FDSW202414566-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260810	3780600b5fe36db1ef5060bff2a19a8a
OEP001340	OEX011789	OES065825	OER100259	OED260811	Public	154_FDSW202414566-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260811	864fc5adba3fa44ff6d3f5581e994a25
OEP001340	OEX011789	OES065826	OER100260	OED260814	Public	155_FDSW202414567-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260814	ae18b861334c857b5e83712d8fffa414
OEP001340	OEX011789	OES065826	OER100260	OED260839	Public	155_FDSW202414567-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260839	f0559da13a34285dd5be338a2d5c856d
OEP001340	OEX011789	OES065827	OER100261	OED260831	Public	156_FDSW202414568-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260831	89da9a2ae7fd5bb8b8dcdd67fe19ee10
OEP001340	OEX011789	OES065827	OER100261	OED260832	Public	156_FDSW202414568-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260832	51c4e222efffebfa6b0d4f5fa386cd8c
OEP001340	OEX011789	OES065828	OER100262	OED260825	Public	157_FDME20H101922-1r_1.fq.gz	https://www.biosino.org/download/node/data/public/OED260825	5a2f588da961f37c077e2aeb33f615ed
OEP001340	OEX011789	OES065828	OER100262	OED260829	Public	157_FDME20H101922-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260829	3322a88c0c34c713035af1c1730468a8
OEP001340	OEX011789	OES065829	OER100263	OED260818	Public	159_FDSW202414571-1r_2.fq.gz	https://www.biosino.org/download/node/data/public/OED260818	5ed8239c25392b1912e293c676a46f28
